timestamp,1,2,3
89.00,-0.3437,-0.4297,-0.2500
89.50,-0.3452,-0.4297,-0.2500
90.00,-0.3310,-0.4297,-0.2500
90.50,-0.3281,-0.4297,-0.2500
91.00,-0.3281,-0.4174,-0.2500
91.50,-0.3281,-0.4088,-0.2500
92.00,-0.3281,-0.4073,-0.2500
92.50,-0.3368,-0.4245,-0.2500
93.00,-0.3459,-0.4297,-0.2500
93.50,-0.3466,-0.4308,-0.2578
94.00,-0.3481,-0.4494,-0.2500
94.50,-0.3547,-0.4535,-0.2656
95.00,-0.3591,-0.4830,-0.2500
95.50,-0.3569,-0.4844,-0.2500
96.00,-0.3503,-0.4844,-0.2500
96.50,-0.3444,-0.4844,-0.2422
97.00,-0.3466,-0.4844,-0.2500
97.50,-0.3437,-0.4844,-0.2500
98.00,-0.3437,-0.4844,-0.2500
98.50,-0.3459,-0.4805,-0.2500
99.00,-0.3452,-0.4465,-0.2383
99.50,-0.3437,-0.4469,-0.2500
100.00,-0.3444,-0.4479,-0.2500
100.50,-0.3437,-0.4781,-0.2578
101.00,-0.3452,-0.4844,-0.2500
101.50,-0.3459,-0.4844,-0.2500
102.00,-0.3327,-0.4844,-0.2500
102.50,-0.3028,-0.4844,-0.2500
103.00,-0.2891,-0.4844,-0.2500
103.50,-0.2810,-0.4844,-0.2500
104.00,-0.2678,-0.4844,-0.2500
104.50,-0.2722,-0.4844,-0.2500
105.00,-0.2656,-0.4844,-0.2500
105.50,-0.2678,-0.4817,-0.2500
106.00,-0.2678,-0.4458,-0.2500
106.50,-0.2656,-0.4473,-0.2500
107.00,-0.2663,-0.4453,-0.2500
107.50,-0.2656,-0.4466,-0.2500
108.00,-0.2563,-0.4458,-0.2500
108.50,-0.1997,-0.4453,-0.2500
109.00,-0.1712,-0.4469,-0.2552
109.50,-0.1875,-0.4629,-0.2656
110.00,-0.1777,-0.4687,-0.2266
110.50,-0.0727,-0.4691,-0.1953
111.00,-0.0078,-0.4644,-0.2109
111.50,-0.0049,-0.4412,-0.2109
112.00,0.0271,-0.4297,-0.2070
112.50,0.0687,-0.4169,-0.1992
113.00,0.1315,-0.4075,-0.2354
113.50,0.1315,-0.4073,-0.2441
114.00,0.1315,-0.4075,-0.2471
114.50,0.0501,-0.4062,-0.2500
115.00,0.0084,-0.3975,-0.2500
115.50,-0.0254,-0.3906,-0.2383
116.00,-0.0791,-0.3886,-0.2383
116.50,-0.0888,-0.3865,-0.2461
117.00,-0.1172,-0.3812,-0.2324
117.50,-0.1477,-0.3704,-0.2500
118.00,-0.1709,-0.3489,-0.2500
118.50,-0.1660,-0.3437,-0.2500
119.00,-0.1712,-0.3449,-0.2500
119.50,-0.1719,-0.3437,-0.2500
120.00,-0.1719,-0.3352,-0.2500
120.50,-0.1719,-0.3281,-0.2500
121.00,-0.1719,-0.3281,-0.2500
121.50,-0.1719,-0.3281,-0.2500
122.00,-0.1719,-0.3249,-0.2500
122.50,-0.1719,-0.3093,-0.2578
123.00,-0.1719,-0.3281,-0.2686
123.50,-0.1719,-0.3222,-0.2636
124.00,-0.1719,-0.3228,-0.2708
124.50,-0.1719,-0.3281,-0.2832
125.00,-0.1821,-0.3281,-0.2744
125.50,-0.2012,-0.3281,-0.2793
126.00,-0.1883,-0.3281,-0.2774
126.50,-0.2090,-0.3281,-0.2891
127.00,-0.2266,-0.3281,-0.2891
127.50,-0.2273,-0.3281,-0.2656
128.00,-0.2241,-0.3281,-0.2142
128.50,-0.2109,-0.3281,-0.1933
129.00,-0.2441,-0.3281,-0.1904
129.50,-0.2891,-0.3281,-0.1953
130.00,-0.2891,-0.3281,-0.1904
130.50,-0.2891,-0.3281,-0.1875
131.00,-0.2685,-0.3281,-0.1875
131.50,-0.2663,-0.3281,-0.1875
132.00,-0.2559,-0.3281,-0.1875
132.50,-0.2383,-0.3281,-0.2031
133.00,-0.2456,-0.3281,-0.2891
133.50,-0.2578,-0.3281,-0.3164
134.00,-0.2678,-0.3281,-0.3476
134.50,-0.3013,-0.3141,-0.3223
135.00,-0.3047,-0.3047,-0.3105
135.50,-0.3047,-0.3255,-0.3106
136.00,-0.3047,-0.3437,-0.3223
136.50,-0.3047,-0.3437,-0.3105
137.00,-0.3047,-0.3437,-0.3222
137.50,-0.3030,-0.3437,-0.3184
138.00,-0.2832,-0.3437,-0.3281
138.50,-0.2766,-0.3437,-0.3047
139.00,-0.2876,-0.3437,-0.2695
139.50,-0.2891,-0.3437,-0.2656
140.00,-0.2891,-0.3437,-0.2656
140.50,-0.2766,-0.3437,-0.2532
141.00,-0.2722,-0.3304,-0.2500
141.50,-0.2884,-0.2879,-0.2471
142.00,-0.2891,-0.2797,-0.2246
142.50,-0.2891,-0.2806,-0.2109
143.00,-0.2911,-0.2891,-0.2109
143.50,-0.3047,-0.2703,-0.2090
144.00,-0.3047,-0.2520,-0.2109
144.50,-0.3047,-0.2436,-0.1963
145.00,-0.3047,-0.2109,-0.2021
145.50,-0.3047,-0.2172,-0.1963
146.00,-0.3062,-0.2278,-0.1993
146.50,-0.3047,-0.2109,-0.1963
147.00,-0.3069,-0.2272,-0.1934
147.50,-0.3047,-0.2196,-0.1993
148.00,-0.3062,-0.2278,-0.1904
148.50,-0.3047,-0.2266,-0.1933
149.00,-0.3069,-0.2266,-0.1933
149.50,-0.3047,-0.2285,-0.1993
150.00,-0.3054,-0.2295,-0.2266
150.50,-0.3054,-0.2278,-0.2442
151.00,-0.3157,-0.2266,-0.2383
151.50,-0.3076,-0.2279,-0.2383
152.00,-0.3179,-0.2287,-0.2305
152.50,-0.3113,-0.2266,-0.2441
153.00,-0.3105,-0.2278,-0.2412
153.50,-0.3157,-0.2272,-0.2656
154.00,-0.3047,-0.2282,-0.2656
154.50,-0.3164,-0.2415,-0.2656
155.00,-0.3564,-0.2897,-0.2656
155.50,-0.3906,-0.2937,-0.2656
156.00,-0.3906,-0.2891,-0.2109
156.50,-0.3516,-0.3162,-0.2188
157.00,-0.3181,-0.3437,-0.2266
157.50,-0.3291,-0.3437,-0.2500
158.00,-0.3906,-0.3437,-0.2500
158.50,-0.3906,-0.3437,-0.2500
159.00,-0.3906,-0.3437,-0.2500
159.50,-0.3906,-0.3649,-0.2500
160.00,-0.3906,-0.3695,-0.2471
160.50,-0.3906,-0.3885,-0.2214
161.00,-0.3906,-0.3906,-0.2109
161.50,-0.3906,-0.3906,-0.2214
162.00,-0.3906,-0.3906,-0.2471
162.50,-0.3906,-0.3906,-0.2480
163.00,-0.3906,-0.3906,-0.2441
163.50,-0.3906,-0.3906,-0.2354
164.00,-0.3906,-0.3906,-0.2266
164.50,-0.3906,-0.4015,-0.2266
165.00,-0.3906,-0.3934,-0.2266
165.50,-0.3906,-0.3906,-0.2266
166.00,-0.3906,-0.4107,-0.2188
166.50,-0.3906,-0.4297,-0.2109
167.00,-0.4069,-0.4297,-0.1963
167.50,-0.4150,-0.4297,-0.1992
168.00,-0.4297,-0.4297,-0.2109
168.50,-0.4282,-0.4297,-0.2021
169.00,-0.4209,-0.4297,-0.1992
169.50,-0.4077,-0.4297,-0.2148
170.00,-0.4062,-0.4297,-0.2109
170.50,-0.4069,-0.4297,-0.2021
171.00,-0.4062,-0.4297,-0.2109
171.50,-0.4062,-0.4306,-0.2109
172.00,-0.4077,-0.4460,-0.2109
172.50,-0.4091,-0.4773,-0.2109
173.00,-0.4062,-0.4844,-0.1993
173.50,-0.4099,-0.4844,-0.1934
174.00,-0.4091,-0.4844,-0.1992
174.50,-0.4077,-0.4844,-0.2500
175.00,-0.4062,-0.4844,-0.2500
175.50,-0.4062,-0.4844,-0.2500
176.00,-0.4077,-0.4844,-0.2500
176.50,-0.4062,-0.4796,-0.2686
177.00,-0.4062,-0.4616,-0.2774
177.50,-0.4069,-0.4465,-0.2891
178.00,-0.4062,-0.4528,-0.2891
178.50,-0.4069,-0.4460,-0.2891
179.00,-0.4077,-0.4453,-0.2891
179.50,-0.4062,-0.4459,-0.2891
180.00,-0.4091,-0.4458,-0.2891
180.50,-0.4077,-0.4460,-0.2891
181.00,-0.4267,-0.4453,-0.2656
181.50,-0.4453,-0.4460,-0.2656
182.00,-0.4453,-0.4459,-0.2656
182.50,-0.4453,-0.4459,-0.2656
183.00,-0.4453,-0.4453,-0.2656
183.50,-0.4453,-0.4453,-0.2578
184.00,-0.4453,-0.4482,-0.2344
184.50,-0.4453,-0.4453,-0.2344
185.00,-0.4453,-0.4453,-0.2295
185.50,-0.4453,-0.4459,-0.2285
186.00,-0.4453,-0.4437,-0.2500
186.50,-0.4453,-0.4297,-0.2383
187.00,-0.4453,-0.4297,-0.2354
187.50,-0.4453,-0.4297,-0.2397
188.00,-0.3796,-0.4297,-0.2383
188.50,-0.3532,-0.4297,-0.2344
189.00,-0.3444,-0.4297,-0.2383
189.50,-0.3437,-0.4297,-0.2412
190.00,-0.3281,-0.4297,-0.2383
190.50,-0.3281,-0.4297,-0.2442
191.00,-0.3281,-0.4465,-0.2266
191.50,-0.3339,-0.4465,-0.2266
192.00,-0.3076,-0.4453,-0.2109
192.50,-0.3047,-0.4675,-0.1992
193.00,-0.3047,-0.4687,-0.1875
193.50,-0.3062,-0.4687,-0.1875
194.00,-0.3054,-0.4687,-0.1875
194.50,-0.3047,-0.4687,-0.2109
195.00,-0.3047,-0.4687,-0.2109
195.50,-0.3047,-0.4687,-0.2109
196.00,-0.3054,-0.4687,-0.2109
196.50,-0.3047,-0.4687,-0.2109
197.00,-0.3047,-0.4687,-0.2109
197.50,-0.3062,-0.4687,-0.2109
198.00,-0.3047,-0.4687,-0.2109
198.50,-0.3047,-0.4687,-0.2109
199.00,-0.3053,-0.4687,-0.2109
199.50,-0.3047,-0.4687,-0.2109
200.00,-0.3062,-0.4687,-0.2109
200.50,-0.3047,-0.4687,-0.2021
201.00,-0.3061,-0.4687,-0.1963
201.50,-0.3047,-0.4687,-0.1992
202.00,-0.3054,-0.4687,-0.1963
202.50,-0.3047,-0.4687,-0.1963
203.00,-0.3054,-0.4687,-0.2021
203.50,-0.3047,-0.4687,-0.1875
204.00,-0.3047,-0.4687,-0.2109
204.50,-0.3047,-0.4593,-0.2012
205.00,-0.3028,-0.4449,-0.1934
205.50,-0.2884,-0.4297,-0.1875
206.00,-0.3057,-0.4297,-0.2383
206.50,-0.3339,-0.4297,-0.2500
207.00,-0.3398,-0.4297,-0.2461
207.50,-0.3281,-0.4297,-0.2442
208.00,-0.3333,-0.4297,-0.2461
208.50,-0.3452,-0.4297,-0.2383
209.00,-0.3466,-0.4297,-0.2500
209.50,-0.3672,-0.4297,-0.2412
210.00,-0.3672,-0.4297,-0.2461
210.50,-0.3672,-0.4325,-0.2441
211.00,-0.3767,-0.4465,-0.2500
211.50,-0.3906,-0.4453,-0.2324
212.00,-0.3906,-0.4453,-0.2188
212.50,-0.3855,-0.4453,-0.2012
213.00,-0.3840,-0.4453,-0.2161
213.50,-0.3839,-0.4453,-0.2480
214.00,-0.3723,-0.4453,-0.2500
214.50,-0.3804,-0.4655,-0.2500
215.00,-0.3930,-0.4687,-0.2656
215.50,-0.4062,-0.4687,-0.3522
216.00,-0.4062,-0.4576,-0.4297
216.50,-0.4062,-0.4480,-0.4297
217.00,-0.4062,-0.4466,-0.3906
217.50,-0.4062,-0.4485,-0.3828
218.00,-0.4062,-0.4635,-0.3643
218.50,-0.4062,-0.4687,-0.3554
219.00,-0.4062,-0.4687,-0.3372
219.50,-0.4062,-0.4671,-0.3281
220.00,-0.4062,-0.4583,-0.3281
220.50,-0.4062,-0.4582,-0.3281
221.00,-0.4062,-0.4605,-0.3281
221.50,-0.4062,-0.4687,-0.3281
222.00,-0.4062,-0.4687,-0.3281
222.50,-0.4062,-0.4687,-0.3281
223.00,-0.4062,-0.4687,-0.3281
223.50,-0.4062,-0.4687,-0.3281
224.00,-0.4062,-0.4687,-0.3252
224.50,-0.3951,-0.4687,-0.3294
225.00,-0.3430,-0.4297,-0.3086
225.50,-0.2564,-0.3672,-0.2891
226.00,-0.1457,-0.3343,-0.2578
226.50,-0.0339,-0.3255,-0.2852
227.00,0.0125,-0.3390,-0.3047
227.50,0.0927,-0.3010,-0.3047
228.00,0.1550,-0.2656,-0.2969
228.50,0.1543,-0.2268,-0.2676
229.00,0.1609,-0.1189,-0.2656
229.50,0.1707,-0.0703,-0.2656
230.00,0.1707,-0.0703,-0.2744
230.50,0.1707,-0.0703,-0.2852
231.00,0.1707,-0.0651,-0.2891
231.50,0.1707,-0.0496,-0.2891
232.00,0.1707,-0.0078,-0.2891
232.50,0.1707,-0.0078,-0.2891
233.00,0.1707,-0.0078,-0.2500
233.50,0.1707,-0.0021,-0.2500
234.00,0.1766,0.0000,-0.2500
234.50,0.1927,0.0000,-0.2500
235.00,0.1854,0.0000,-0.2500
235.50,0.1418,0.0000,-0.2500
236.00,0.1080,0.0000,-0.2500
236.50,0.0580,0.0219,-0.2500
237.00,0.0138,0.0446,-0.2500
237.50,-0.0078,0.0766,-0.2500
238.00,-0.0364,0.0922,-0.2500
238.50,-0.1108,0.1103,-0.2500
239.00,-0.1719,0.0951,-0.2500
239.50,-0.1875,0.0766,-0.2500
240.00,-0.1875,0.0760,-0.2500
240.50,-0.1875,0.0766,-0.2354
241.00,-0.1875,0.0766,-0.2266
241.50,-0.1875,0.0766,-0.2324
242.00,-0.1956,0.0761,-0.2441
242.50,-0.2080,0.0753,-0.2500
243.00,-0.2092,0.0766,-0.2500
243.50,-0.2266,0.0766,-0.2461
244.00,-0.2266,0.0761,-0.2500
244.50,-0.2266,0.0766,-0.2500
245.00,-0.2266,0.0828,-0.2500
245.50,-0.2266,0.1228,-0.2480
246.00,-0.2266,0.1215,-0.2441
246.50,-0.2134,0.0954,-0.2324
247.00,-0.2109,0.0766,-0.2422
247.50,-0.2109,0.0766,-0.2500
248.00,-0.2109,0.0766,-0.2500
248.50,-0.2109,0.0766,-0.2500
249.00,-0.2273,0.0766,-0.2382
249.50,-0.2273,0.0556,-0.2422
250.00,-0.2266,0.0468,-0.2324
250.50,-0.2295,0.0630,-0.2266
251.00,-0.2288,0.0922,-0.2324
251.50,-0.2295,0.0922,-0.2363
252.00,-0.2288,0.0922,-0.2295
252.50,-0.2324,0.0583,-0.2266
253.00,-0.2390,0.0224,-0.2344
253.50,-0.2427,0.0164,-0.2354
254.00,-0.2500,0.0053,-0.2285
254.50,-0.2500,0.0530,-0.2266
255.00,-0.2500,0.0334,-0.2266
255.50,-0.2500,-0.0009,-0.2344
256.00,-0.2500,-0.0078,-0.2324
256.50,-0.2500,-0.0078,-0.2295
257.00,-0.2500,-0.0078,-0.2220
257.50,-0.2500,-0.0156,-0.2109
258.00,-0.2500,-0.0445,-0.2109
258.50,-0.2500,-0.0312,-0.2292
259.00,-0.2500,-0.0359,-0.2109
259.50,-0.2500,-0.0480,-0.2109
260.00,-0.2500,-0.0488,-0.2266
260.50,-0.2500,-0.0469,-0.2266
261.00,-0.2500,-0.0633,-0.2266
261.50,-0.2500,-0.0859,-0.2266
262.00,-0.2500,-0.0905,-0.2266
262.50,-0.2500,-0.1099,-0.2266
263.00,-0.2500,-0.1098,-0.2266
263.50,-0.2500,-0.1122,-0.2266
264.00,-0.2500,-0.1111,-0.2266
264.50,-0.2500,-0.1250,-0.2266
265.00,-0.2500,-0.1215,-0.2266
265.50,-0.2598,-0.1018,-0.2214
266.00,-0.2891,-0.1326,-0.2305
266.50,-0.2891,-0.1793,-0.2632
267.00,-0.2891,-0.2161,-0.2266
267.50,-0.2891,-0.2266,-0.2396
268.00,-0.2891,-0.2060,-0.2656
268.50,-0.2327,-0.1213,-0.1771
269.00,-0.1787,-0.1190,-0.1484
269.50,-0.1426,-0.1580,-0.1289
270.00,-0.0874,-0.2266,-0.1094
270.50,-0.0781,-0.2272,-0.0469
271.00,-0.0703,-0.2287,-0.0039
271.50,-0.0576,-0.2272,0.0648
272.00,-0.0137,-0.1869,0.0766
272.50,-0.0029,-0.0457,0.1315
273.00,0.0243,-0.0148,0.1707
273.50,0.0559,-0.0057,0.1237
274.00,0.0844,0.0000,0.1099
274.50,0.1256,0.0069,0.1942
275.00,0.1315,0.0546,0.2961
275.50,0.1315,0.1101,0.2961
276.00,0.1543,0.1511,0.2844
276.50,0.1570,0.1691,0.2569
277.00,0.1707,0.1707,0.2569
277.50,0.1707,0.1707,0.2765
278.00,0.1707,0.1707,0.2726
278.50,0.1707,0.1707,0.2726
279.00,0.1707,0.1707,0.2726
279.50,0.1707,0.1707,0.2530
280.00,0.1403,0.1707,0.1971
280.50,0.0614,0.1707,0.2177
281.00,0.0394,0.1707,0.2282
281.50,0.1155,0.1848,0.2569
282.00,0.1560,0.2165,0.2569
282.50,0.1971,0.2171,0.2726
283.00,0.2197,0.2316,0.2726
283.50,0.2706,0.3012,0.3039
284.00,0.2726,0.3118,0.2621
284.50,0.2785,0.3118,0.2334
285.00,0.2961,0.2726,0.2961
285.50,0.3098,0.2674,0.2942
286.00,0.3118,0.2715,0.2961
286.50,0.3118,0.3118,0.2334
287.00,0.3118,0.3118,0.2560
287.50,0.3125,0.3074,0.2746
288.00,0.3118,0.2726,0.2530
288.50,0.3118,0.2726,0.2059
289.00,0.3098,0.2726,0.2560
289.50,0.2939,0.2726,0.3236
290.00,0.2643,0.2687,0.3706
290.50,0.2023,0.2500,0.3681
291.00,0.1594,0.2478,0.2961
291.50,0.1827,0.2569,0.3275
292.00,0.2197,0.2530,0.4608
292.50,0.2334,0.2420,0.4628
293.00,0.2334,0.3144,0.4373
293.50,0.2334,0.3510,0.4099
294.00,0.1717,0.3687,0.4255
294.50,0.1550,0.3993,0.4275
295.00,0.1550,0.3956,0.3825
295.50,0.1550,0.4138,0.3851
296.00,0.1530,0.4190,0.4471
296.50,0.1550,0.4140,0.4269
297.00,0.1525,0.4203,0.3177
297.50,0.1315,0.4273,0.3275
298.00,0.1034,0.4149,0.4079
298.50,0.0922,0.4269,0.3903
299.00,0.0922,0.4011,0.3903
299.50,0.0922,0.3746,0.3746
300.00,0.0373,0.3746,0.3746
300.50,0.0138,0.3790,0.3406
301.00,0.0030,0.4161,0.3295
301.50,-0.0254,0.4099,0.3266
302.00,-0.0901,0.3604,0.3354
302.50,-0.1616,0.3587,0.3162
303.00,-0.1836,0.3279,0.3295
303.50,-0.1875,0.3071,0.3363
304.00,-0.1933,0.2961,0.3746
304.50,-0.2109,0.2961,0.3157
305.00,-0.2109,0.2961,0.2961
305.50,-0.2109,0.2961,0.2961
306.00,-0.2451,0.2820,0.2961
306.50,-0.2656,0.2569,0.2961
307.00,-0.2656,0.2569,0.2961
307.50,-0.2656,0.2569,0.2961
308.00,-0.2656,0.2569,0.2961
308.50,-0.2656,0.2569,0.2961
309.00,-0.2656,0.2569,0.3118
